,School_Name,City,State,PREDDEG,LOCALE,Admission_Rate,ACT_Reading_Scores_75th_Percentile,ACT_Math_Scores_75th_Percentile,Undergraduate_Enrollment,In-State_Tuition,Out-Of-State_Tuition,C150_4,RET_FT4,Completion_Rate_100%_Expected_Time,ICLEVEL,BOOKSUPPLY,ROOMBOARD_ON,OTHEREXPENSE_ON,ROOMBOARD_OFF,OTHEREXPENSE_OFF,Mean_Earnings_10_Years_Post_Grad,Student_Faculty_Ratio,Median_Woman_Earnings_Post_Grad,Median_Male_Earnings_Post_Grad,Percentage_Federal_Loans_Paid_After_4Years,Average_Faculty_Salary,PRGMOFR,MD_FAMINC,Median_Household_Income,Percent_Undergrads_Received_Federal_Loans,Instructional_Expenditures_Per_Full_Time_Student,Net_Tuition_Revenue_Per_Full_Time_Student,RET_FT4_POOLED
438,Minot State University,Minot,ND,3,,0.5662,500.0,543.0,2693.0,6086.0,6086.0,0.3732,0.6818,0.1435,1,1100.0,5550.0,3460.0,8100.0,3460.0,45200,13.0,,,,6338.0,,42574.5,,0.3951,8038.0,4815.0,
439,Minot State University,Minot,ND,3,,0.5768,500.0,550.0,2570.0,6225.0,6225.0,0.399,0.6705,0.1355,1,1100.0,5620.0,3438.0,8170.0,3438.0,46900,13.0,,,,6404.0,,43961.5,,0.3841,10193.0,5703.0,
440,Minot State University,Minot,ND,3,,0.5679,510.0,520.0,2559.0,6390.0,6390.0,0.433,0.7524,0.1627,1,1100.0,5936.0,3438.0,8336.0,3438.0,,12.0,,,,6739.0,,46377.5,,0.3614,9497.0,5084.0,
441,Minot State University,Minot,ND,3,,0.5981,530.0,560.0,2563.0,6568.0,6568.0,0.4317,0.7006,0.1808,1,1100.0,6164.0,3500.0,8264.0,3500.0,,11.0,,,,6143.0,,51786.5,,0.3665,7850.0,5410.0,
442,Minot State University,Minot,ND,3,,0.6897,693.0,550.0,2466.0,6810.0,6810.0,0.3701,0.6923,0.1678,1,1100.0,6344.0,3500.0,7404.0,3500.0,,12.0,,,,7219.0,,,,0.3724,7469.0,5869.0,
443,Minot State University,Minot,ND,3,,0.501,560.0,570.0,2410.0,7064.0,7064.0,0.4602,0.7015,0.2386,1,1100.0,6610.0,3550.0,6610.0,3550.0,,12.0,41693.0,55768.0,,7010.0,,,,0.3955,7463.0,5977.0,
444,Minot State University,Minot,ND,3,,0.6667,560.0,580.0,2353.0,7592.0,7592.0,0.4511,0.7161,0.2356,1,1100.0,7144.0,3550.0,7144.0,3550.0,,11.0,42504.0,56315.0,,7114.0,,,,0.3787,7318.0,6221.0,
445,Minot State University,Minot,ND,3,,0.7733,540.0,530.0,2288.0,7896.0,7896.0,0.546,0.7128,0.3556,1,1100.0,7434.0,3550.0,7434.0,3550.0,,11.0,,,0.2,7449.0,,,,0.3829,7717.0,6434.0,
446,Minot State University,Minot,ND,3,33.0,0.8838,600.0,600.0,2248.0,8164.0,8164.0,0.465,0.7299,0.2675,1,1100.0,6892.0,3650.0,6892.0,3650.0,46900,11.0,42504.0,56315.0,0.2,7348.0,,51786.5,47057.03,0.3863,7994.0,6602.0,0.7212
447,Montana State University,Bozeman,MT,3,,0.8098,600.0,620.0,10501.0,4577.0,14177.0,0.4724,0.72,0.1585,1,930.0,5746.0,2470.0,5500.0,2470.0,,,,,,5840.0,,37666.0,,,5113.0,5588.0,
448,Montana State University,Bozeman,MT,3,,0.7385,610.0,630.0,10707.0,5221.0,14945.0,0.4641,0.71,0.1853,1,980.0,6156.0,2550.0,8834.17,3393.33,,,,,,6263.0,,39411.0,53207.14,,5349.0,6371.0,
449,Montana State University,Bozeman,MT,3,,0.6602,610.0,630.0,10641.0,5673.0,15522.0,0.4962,0.71,0.1928,1,1000.0,6450.0,2670.0,8834.17,3393.33,,,,,,6514.0,,41120.5,,,5614.0,7083.0,
450,Montana State University,Bozeman,MT,3,,0.6602,610.0,630.0,10389.0,5749.0,16274.0,0.4767,0.7142,0.1698,1,1050.0,6780.0,2750.0,8834.17,3393.33,46500,,,,,6686.0,,42719.0,,,5941.0,7618.0,
451,Montana State University,Bozeman,MT,3,,0.6408,610.0,630.0,10345.0,5798.0,16997.0,0.4818,0.7159,0.1596,1,1090.0,7070.0,2850.0,8834.17,3393.33,,15.0,,,,6927.0,,44912.0,,,6436.0,7836.0,
452,Montana State University,Bozeman,MT,3,,0.6653,620.0,630.0,10674.0,5988.0,17651.0,0.4845,0.7223,0.1911,1,1100.0,7380.0,3000.0,8834.17,3393.33,45000,16.0,,,,6896.0,,44200.0,,0.4841,7572.0,8170.0,
453,Montana State University,Bozeman,MT,3,,0.6356,620.0,640.0,11349.0,6168.0,18291.0,0.4695,0.7424,0.1707,1,1130.0,7900.0,3080.0,8834.17,3393.33,,17.0,,,,6847.0,,42447.0,,0.5057,7389.0,8315.0,
454,Montana State University,Bozeman,MT,3,,0.6144,620.0,620.0,11941.0,6428.0,19152.0,0.5096,0.7406,0.2081,1,1150.0,7840.0,3130.0,7840.0,3130.0,44800,17.0,,,,7061.0,,41971.0,,0.5196,7121.0,8395.0,
455,Montana State University,Bozeman,MT,3,,0.5757,630.0,640.0,12533.0,6705.0,20062.0,0.4866,0.743,0.1964,1,1190.0,8070.0,3220.0,8070.0,3220.0,44500,18.0,,,,6610.0,,43643.0,,0.5117,7100.0,8750.0,
456,Montana State University,Bozeman,MT,3,,0.8449,630.0,630.0,13055.0,6752.0,20717.0,0.4941,0.7576,0.2003,1,1200.0,8220.0,3280.0,8220.0,3280.0,45800,19.0,,,,8068.0,,47790.5,,0.4913,7209.0,9218.0,
457,Montana State University,Bozeman,MT,3,,0.8385,630.0,630.0,13117.0,6800.0,21391.0,0.4964,0.7608,0.1961,1,1250.0,8380.0,3330.0,8380.0,3330.0,48900,19.0,,,,8381.0,,51993.0,,0.4699,7321.0,9467.0,
458,Montana State University,Bozeman,MT,3,,0.8286,630.0,640.0,13488.0,6849.0,22081.0,0.5226,0.7619,0.2156,1,1250.0,8650.0,3350.0,8650.0,3350.0,,19.0,,,,8253.0,,54446.0,,0.4507,7521.0,9843.0,
459,Montana State University,Bozeman,MT,3,,0.8287,620.0,630.0,14149.0,6887.0,23186.0,0.5348,0.7595,0.2401,1,1300.0,8900.0,3380.0,8900.0,3380.0,,19.0,,,,8470.0,,56045.0,,0.4238,7634.0,10027.0,
460,Montana State University,Bozeman,MT,3,,0.8311,650.0,650.0,14383.0,7079.0,24071.0,0.5449,0.7614,0.2407,1,1350.0,9250.0,3450.0,9250.0,3450.0,,19.0,,,,8705.0,,,,0.4267,7962.0,10272.0,
461,Montana State University,Bozeman,MT,3,,0.817,660.0,660.0,14566.0,7277.0,24993.0,0.5736,0.7715,0.2527,1,1450.0,10100.0,3626.0,10100.0,3626.0,,19.0,42239.0,56837.0,,8875.0,,,,0.42,8110.0,10478.0,
462,Montana State University,Bozeman,MT,3,,0.8194,650.0,660.0,14402.0,7325.0,25855.0,0.5677,0.7654,0.2691,1,1450.0,10300.0,3738.0,10300.0,3738.0,,18.0,45110.0,58763.0,,7603.0,,,,0.395,8032.0,10941.0,
463,Montana State University,Bozeman,MT,3,,0.8077,660.0,660.0,14100.0,7371.0,27101.0,0.5984,0.7819,0.3015,1,1450.0,10400.0,3838.0,10400.0,3838.0,,17.0,,,0.2,7872.0,,,,0.3663,8354.0,11261.0,
464,Montana State University,Bozeman,MT,3,33.0,0.73,650.0,650.0,14329.0,7528.0,28264.0,0.5452,0.7552,0.3105,1,1450.0,10400.0,3908.0,10400.0,3908.0,48900,18.0,45110.0,58763.0,0.2,8598.0,,56045.0,53207.14,0.3393,8484.0,11707.0,0.7687
465,Montana State University Billings,Billings,MT,3,,0.9601,560.0,550.0,3287.0,4320.0,12320.0,0.2597,0.54,0.0965,1,900.0,5500.0,2470.0,5370.0,2470.0,,,,,,4937.0,,24330.0,,,4069.0,4118.0,
466,Montana State University Billings,Billings,MT,3,,0.96,550.0,570.0,3301.0,4856.0,13096.0,0.2544,0.63,0.0893,1,900.0,5500.0,2800.0,7192.67,4055.0,,,,,,5118.0,,26185.0,48720.57,,4355.0,4474.0,
467,Montana State University Billings,Billings,MT,3,,0.9962,580.0,580.0,3171.0,5055.0,13305.0,0.2881,0.6,0.0902,1,900.0,6200.0,2800.0,7192.67,4055.0,,,,,,5358.0,,28591.0,,,5680.0,6005.0,
468,Montana State University Billings,Billings,MT,3,,0.9943,570.0,560.0,3204.0,5130.0,13707.0,0.327,0.6262,0.0934,1,1000.0,6200.0,2800.0,7192.67,4055.0,38400,,,,,5439.0,,28468.0,,,5188.0,5246.0,
469,Montana State University Billings,Billings,MT,3,,0.9977,540.0,570.0,3031.0,5170.0,14085.0,0.2915,0.5356,0.0886,1,1000.0,6200.0,3900.0,7192.67,4055.0,,16.0,,,,5572.0,,32154.0,,,5213.0,5220.0,
470,Montana State University Billings,Billings,MT,3,,0.9966,580.0,590.0,3091.0,5207.0,14648.0,0.3027,0.6031,0.0918,1,1000.0,6200.0,3800.0,7192.67,4055.0,36700,18.0,,,,5546.0,,32424.5,,0.5283,6101.0,4855.0,
471,Montana State University Billings,Billings,MT,3,,0.9843,560.0,560.0,3199.0,5242.0,15235.0,0.3506,0.5616,0.1365,1,1200.0,6200.0,3770.0,7192.67,4055.0,,19.0,,,,5486.0,,30613.0,,0.5447,5774.0,4965.0,
472,Montana State University Billings,Billings,MT,3,,0.9947,580.0,560.0,4490.0,5470.0,15961.0,0.4987,0.563,0.1468,1,1200.0,6200.0,3770.0,6200.0,3770.0,37200,19.0,,,,5595.0,,30122.0,,0.5554,5546.0,5079.0,
473,Montana State University Billings,Billings,MT,3,,,592.0,599.0,4354.0,5711.0,16726.0,0.4644,0.546,0.1405,1,1230.0,6860.0,3870.0,6860.0,3870.0,38100,19.0,,,,5955.0,,30835.5,,0.547,5863.0,5544.0,
474,Montana State University Billings,Billings,MT,3,,,592.0,599.0,4234.0,5745.0,17088.0,0.4779,0.5918,0.1232,1,1260.0,6960.0,3870.0,6960.0,3870.0,37800,18.0,,,,6190.0,,31183.5,,0.5305,6314.0,5586.0,
475,Montana State University Billings,Billings,MT,3,,,592.0,599.0,4071.0,5780.0,17466.0,0.2384,0.5731,0.1035,1,1460.0,6980.0,3380.0,6920.0,3880.0,38700,17.0,,,,6208.0,,31206.5,,0.4936,6682.0,5594.0,
476,Montana State University Billings,Billings,MT,3,,,592.0,599.0,3727.0,5808.0,17842.0,0.2517,0.5287,0.1074,1,1460.0,7510.0,3880.0,7510.0,3880.0,,15.0,,,,6564.0,,32023.0,,0.4661,6994.0,5545.0,
477,Montana State University Billings,Billings,MT,3,,,592.0,599.0,3536.0,5826.0,18216.0,0.2425,0.5448,0.0861,1,1460.0,7690.0,4120.0,7690.0,4120.0,,14.0,,,,6646.0,,34882.5,,0.4553,7376.0,5594.0,
478,Montana State University Billings,Billings,MT,3,,,592.0,599.0,3478.0,5833.0,18723.0,0.2717,0.5704,0.1116,1,1570.0,7820.0,4360.0,7820.0,4360.0,,14.0,,,,6637.0,,,,0.4441,7730.0,5649.0,
479,Montana State University Billings,Billings,MT,3,,,592.0,599.0,3331.0,5928.0,19246.0,0.2851,0.5426,0.1179,1,1550.0,8006.0,4430.0,8006.0,4430.0,,14.0,34528.0,50709.0,,6502.0,,,,0.4131,7533.0,5699.0,
480,Montana State University Billings,Billings,MT,3,,,592.0,599.0,3211.0,5933.0,19257.0,0.2443,0.6162,0.1058,1,1550.0,7420.0,4640.0,7420.0,4640.0,,14.0,36082.0,52391.0,,6586.0,,,,0.413,7420.0,5636.0,
481,Montana State University Billings,Billings,MT,3,,,592.0,599.0,2972.0,5980.0,19310.0,0.2837,0.5836,0.1145,1,1540.0,7600.0,4630.0,7600.0,4630.0,,15.0,,,0.13,6691.0,,,,0.3735,7328.0,5463.0,
482,Montana State University Billings,Billings,MT,3,12.0,,592.0,599.0,2818.0,6022.0,19352.0,0.2813,0.5657,0.1355,1,1540.0,7956.0,4740.0,7956.0,4740.0,38700,15.0,36082.0,52391.0,0.13,6706.0,,34882.5,48720.57,0.3515,6914.0,5650.0,0.5759
483,Montana State University-Northern,Havre,MT,3,,0.7266,510.0,500.0,1282.0,4167.0,12961.0,0.3043,0.62,0.1295,1,1000.0,4560.0,2000.0,6000.0,2000.0,,,,,,4509.0,,21729.5,,,5026.0,3600.0,
484,Montana State University-Northern,Havre,MT,3,,0.7658,517.0,500.0,1250.0,4840.0,13400.0,0.3103,0.59,0.1316,1,1200.0,4898.0,3000.0,8000.0,3000.0,,,,,,4505.0,,23966.0,43741.63,,5099.0,3889.0,
485,Montana State University-Northern,Havre,MT,3,,1.0,505.0,540.0,1241.0,4840.0,13400.0,0.3262,0.6,0.175,1,1200.0,8000.0,3000.0,8000.0,3000.0,,,,,,4836.0,,24903.0,,,6033.0,4286.0,
486,Montana State University-Northern,Havre,MT,3,,1.0,465.0,520.0,1130.0,4840.0,13400.0,0.2599,0.5907,0.097,1,1200.0,8000.0,3000.0,8000.0,3000.0,38700,,,,,4914.0,,24477.5,,,6002.0,4087.0,
487,Montana State University-Northern,Havre,MT,3,,0.7048,500.0,518.0,1124.0,4840.0,13400.0,0.3027,0.6667,0.1345,1,1200.0,8000.0,3000.0,8000.0,3000.0,,12.0,,,,5048.0,,26927.0,,,7002.0,4515.0,
488,Montana State University-Northern,Havre,MT,3,,0.7716,503.0,550.0,1180.0,5080.0,14070.0,0.3458,0.6263,0.1925,1,1200.0,8000.0,3000.0,8000.0,3000.0,39200,15.0,,,,5118.0,,28233.0,,0.6206,8211.0,4452.0,
489,Montana State University-Northern,Havre,MT,3,,0.6628,530.0,530.0,1215.0,5480.0,14470.0,0.32,0.589,0.1218,1,1200.0,8000.0,3000.0,8000.0,3000.0,,15.0,,,,4952.0,,27572.0,,0.6025,8183.0,4333.0,
490,Montana State University-Northern,Havre,MT,3,,0.6402,508.0,530.0,1184.0,5480.0,16350.0,0.2969,0.5771,0.1119,1,1200.0,8000.0,3000.0,8000.0,3000.0,39100,15.0,,,,5100.0,,25413.5,,0.6323,8079.0,4319.0,
491,Montana State University-Northern,Havre,MT,3,,0.785,498.0,520.0,1192.0,5480.0,17930.0,0.2953,0.5226,0.0938,1,1200.0,8000.0,3200.0,8000.0,3200.0,37900,13.0,,,,5029.0,,26722.0,,0.6424,8328.0,4572.0,
492,Montana State University-Northern,Havre,MT,3,,1.0,490.0,505.0,1250.0,5480.0,17312.0,0.3656,0.5922,0.145,1,1200.0,7500.0,3200.0,7500.0,3200.0,40100,16.0,,,,5164.0,,30257.0,,0.6187,7935.0,5163.0,
493,Montana State University-Northern,Havre,MT,3,,1.0,500.0,550.0,1125.0,5480.0,17312.0,0.2613,0.5866,0.0966,1,1200.0,6198.0,3200.0,7500.0,3200.0,40400,14.0,,,,5400.0,,30292.0,,0.5944,7771.0,5355.0,
494,Montana State University-Northern,Havre,MT,3,,1.0,528.0,478.0,1154.0,5329.0,17408.0,0.2618,0.6062,0.1288,1,1200.0,6300.0,3200.0,7500.0,3200.0,,14.0,,,,5448.0,,32713.0,,0.5542,8802.0,5265.0,
495,Montana State University-Northern,Havre,MT,3,,1.0,480.0,493.0,1139.0,5371.0,17681.0,0.2611,0.5926,0.1119,1,1200.0,6300.0,3200.0,7500.0,3200.0,,16.0,,,,5594.0,,35266.0,,0.5373,8835.0,5164.0,
496,Montana State University-Northern,Havre,MT,3,,1.0,592.0,599.0,1062.0,5861.0,18171.0,0.3266,0.6022,0.1558,1,1200.0,6470.0,3200.0,7500.0,3200.0,,14.0,,,,5728.0,,,,0.5505,8499.0,5211.0,
497,Montana State University-Northern,Havre,MT,3,,1.0,592.0,599.0,970.0,5955.0,18665.0,0.3464,0.6585,0.1765,1,1400.0,6470.0,3200.0,7500.0,3200.0,,15.0,36992.0,47348.0,,5409.0,,,,0.5742,8271.0,5468.0,
498,Montana State University-Northern,Havre,MT,3,,,592.0,599.0,922.0,5955.0,18665.0,0.3073,0.551,0.1939,1,1400.0,6470.0,3200.0,7700.0,3200.0,,13.0,36369.0,52396.0,,5544.0,,,,0.5141,8383.0,5337.0,
499,Montana State University-Northern,Havre,MT,3,,,592.0,599.0,873.0,5955.0,18665.0,0.352,0.6989,0.2473,1,1400.0,6470.0,3200.0,7700.0,3200.0,,14.0,,,0.13,5888.0,,,,0.4442,9376.0,5091.0,
500,Montana State University-Northern,Havre,MT,3,33.0,,592.0,599.0,838.0,5955.0,18665.0,0.3134,0.6951,0.2375,1,1400.0,6470.0,3200.0,7700.0,3200.0,40400,14.0,36369.0,52396.0,0.13,6108.0,,35266.0,43741.63,0.3785,9960.0,7921.0,0.6971
501,Nevada State College,Henderson,NV,3,,0.8115,592.0,599.0,733.0,2100.0,8776.0,,0.5,,1,800.0,10341.22,3942.58,6500.0,3000.0,,,,,,6302.0,,34882.0,,,4362.0,2284.0,
502,Nevada State College,Henderson,NV,3,,0.5068,592.0,599.0,1095.0,2235.0,9426.0,,0.5,,1,1300.0,10341.22,3942.58,8870.0,4900.0,,,,,,6306.0,,35960.0,68050.29,,3395.0,2199.0,
503,Nevada State College,Henderson,NV,3,,0.4053,592.0,599.0,1431.0,1896.0,9333.0,,0.53,,1,1300.0,10341.22,3942.58,9220.0,5520.0,,,,,,6221.0,,27646.0,,,3710.0,2292.0,
504,Nevada State College,Henderson,NV,3,,0.817,592.0,599.0,1546.0,2839.0,10936.0,,0.5426,,1,1300.0,10341.22,3942.58,9220.0,5520.0,,,,,,6958.0,,27882.5,,,4694.0,2334.0,
505,Nevada State College,Henderson,NV,3,,0.8014,592.0,599.0,1612.0,2951.0,11350.0,0.1333,0.5379,0.0333,1,1300.0,10341.22,3942.58,9220.0,5920.0,,16.0,,,,7217.0,,29365.5,,,5233.0,2466.0,
506,Nevada State College,Henderson,NV,3,,0.7193,480.0,505.0,1979.0,3248.0,12512.0,0.0938,0.6577,0.0313,1,1300.0,10341.22,3942.58,9220.0,5620.0,,20.0,,,,7122.0,,30849.0,,0.2201,5831.0,2548.0,
507,Nevada State College,Henderson,NV,3,,0.8071,592.0,599.0,2411.0,3563.0,13381.0,0.169,0.6462,0.0282,1,1000.0,10341.22,3942.58,10240.0,4330.0,,24.0,,,,7076.0,,28968.5,,0.2222,4741.0,2819.0,
508,Nevada State College,Henderson,NV,3,,0.661,592.0,599.0,2776.0,4006.0,14051.0,0.2159,0.6188,0.0682,1,1000.0,10341.22,3942.58,10240.0,4330.0,,32.0,,,,7106.0,,26854.0,,0.3062,3871.0,2718.0,
509,Nevada State College,Henderson,NV,3,,0.4911,592.0,599.0,2960.0,4498.0,14773.0,0.1593,0.6283,0.033,1,1000.0,10341.22,3942.58,10240.0,4330.0,PrivacySuppressed,19.0,,,,7766.0,,25671.0,,0.4142,4471.0,2962.0,
510,Nevada State College,Henderson,NV,3,,0.5037,592.0,599.0,3076.0,4482.0,14758.0,0.1379,0.6752,0.0345,1,1000.0,10341.22,3942.58,10240.0,4330.0,PrivacySuppressed,19.0,,,,7570.0,,26865.0,,0.4025,4910.0,3347.0,
511,Nevada State College,Henderson,NV,3,,0.5459,592.0,599.0,3254.0,4482.0,14758.0,0.1409,0.681,0.0604,1,1000.0,10341.22,3942.58,10260.0,4330.0,PrivacySuppressed,18.0,,,,8079.0,,28772.0,,0.4012,4923.0,3240.0,
512,Nevada State College,Henderson,NV,3,,0.6505,592.0,599.0,3187.0,4738.0,15423.0,0.1368,0.6878,0.0425,1,1000.0,10341.22,3942.58,10272.0,4312.0,,17.0,,,,8083.0,,30262.0,,0.4124,5031.0,3290.0,
513,Nevada State College,Henderson,NV,3,,0.7608,592.0,599.0,3345.0,5001.0,16114.0,0.1535,0.7149,0.0347,1,1000.0,10341.22,3942.58,9216.0,5552.0,,16.0,,,,7524.0,,31751.5,,0.3854,4370.0,3493.0,
514,Nevada State College,Henderson,NV,3,,0.8422,592.0,599.0,3643.0,5131.0,16688.0,0.1591,0.7148,0.0364,1,1300.0,10341.22,3942.58,9216.0,5568.0,,18.0,,,,7456.0,,,,0.4193,4331.0,3782.0,
515,Nevada State College,Henderson,NV,3,,0.8134,592.0,599.0,3950.0,5438.0,17458.0,0.1862,0.6983,0.0276,1,1300.0,10341.22,3942.58,9216.0,5552.0,,18.0,52054.0,65610.0,,7669.0,,,,0.2687,5174.0,3599.0,
516,Nevada State College,Henderson,NV,3,,0.848,592.0,599.0,4106.0,5663.0,18162.0,0.2086,0.7794,0.0552,1,1300.0,10341.22,3942.58,9216.0,5552.0,,17.0,52006.0,53789.0,,7823.0,,,,0.2227,5514.0,3528.0,
517,Nevada State College,Henderson,NV,3,,0.8993,592.0,599.0,4287.0,6075.0,19076.0,0.2304,0.7866,0.0784,1,1300.0,10341.22,3942.58,10830.0,6446.0,,18.0,,,0.08,7714.0,,,,0.1902,5875.0,3608.0,
518,Nevada State College,Henderson,NV,3,41.0,0.7902,592.0,599.0,4110.0,6075.0,19440.0,0.2851,0.764,0.0868,1,1300.0,10341.22,3942.58,10830.0,6446.0,PrivacySuppressed,18.0,52006.0,53789.0,0.08,7531.0,,31751.5,,0.1588,4574.0,3506.0,0.775
519,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,1703.0,2280.0,9624.0,0.2406,0.62,0.0875,1,758.0,5798.0,3726.0,7646.0,3726.0,,,,,,4804.0,,19122.0,,,6409.0,2474.0,
520,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,1717.0,2280.0,3420.0,0.2192,0.55,0.1021,1,756.0,3992.0,3726.0,7644.0,3726.0,,,,,,5072.0,,19942.0,44721.61,,6539.0,2750.0,
521,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,1918.0,2424.0,3636.0,0.2007,0.57,0.0949,1,756.0,4476.0,3726.0,7644.0,3726.0,,,,,,5133.0,,20630.5,,,6071.0,2706.0,
522,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,1848.0,2536.0,3795.0,0.2446,0.447,0.0558,1,756.0,4803.0,3838.0,7644.0,3838.0,41800,,,,,5471.0,,21266.5,,,5483.0,2740.0,
523,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,2032.0,2708.0,4052.0,0.2143,0.4467,0.0905,1,794.0,5843.0,3922.0,8026.0,4030.0,,18.0,,,,5380.0,,24017.0,,,5899.0,2917.0,
524,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,2121.0,2761.0,4328.0,0.1864,0.4531,0.0545,1,850.0,7555.0,4196.0,8588.0,4312.0,38800,15.0,,,,5551.0,,24332.0,,0.3848,6078.0,3102.0,
525,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,2104.0,2972.0,4652.0,0.1905,0.4828,0.0317,1,892.0,7765.0,4406.0,9018.0,4528.0,,15.0,,,,5540.0,,21874.5,,0.3234,7176.0,2806.0,
526,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,2255.0,3284.0,5348.0,0.2085,0.5,0.0553,1,892.0,7873.0,4406.0,9018.0,4528.0,35700,14.0,,,,5576.0,,21313.5,,0.4033,6839.0,3066.0,
527,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,2289.0,3504.0,5672.0,0.1616,0.5531,0.048,1,928.0,7080.0,4584.0,9384.0,4712.0,35900,14.0,,,,6167.0,,22915.0,,0.4149,6926.0,3564.0,
528,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,2221.0,4000.0,6382.0,0.1844,0.4717,0.0865,1,928.0,7080.0,4584.0,9384.0,4712.0,36300,15.0,,,,6118.0,,22510.0,,0.4225,6683.0,3724.0,
529,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,2140.0,4500.0,7104.0,0.172,0.4842,0.0803,1,1000.0,7404.0,3836.0,8930.0,3836.0,37800,13.0,,,,6212.0,,21784.5,,0.3765,7548.0,4028.0,
530,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,2128.0,4800.0,7534.0,0.1794,0.5236,0.0607,1,1000.0,7164.0,3836.0,8930.0,3836.0,,14.0,,,,6194.0,,22669.0,,0.3873,7371.0,4338.0,
531,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,2066.0,5550.0,8650.0,0.2219,0.5268,0.1031,1,1100.0,7235.0,3912.0,9108.0,3912.0,,15.0,,,,6046.0,,24029.0,,0.3605,6883.0,4682.0,
532,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,1858.0,5954.0,9288.0,0.2222,0.4534,0.0797,1,1144.0,7654.0,3968.0,9382.0,3968.0,,12.0,,,,6543.0,,,,0.3482,7092.0,5440.0,
533,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,1778.0,6150.0,10302.0,0.2146,0.5157,0.1038,1,1144.0,7872.0,3968.0,9664.0,3968.0,,14.0,36327.0,38091.0,,6473.0,,,,0.3121,9079.0,6872.0,
534,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,1684.0,6318.0,10590.0,0.2213,0.5536,0.1092,1,1144.0,8126.0,3968.0,9954.0,3968.0,,13.0,40503.0,41989.0,,6500.0,,,,0.3078,10536.0,6031.0,
535,New Mexico Highlands University,Las Vegas,NM,3,,,592.0,599.0,1646.0,6558.0,10998.0,0.2873,0.6364,0.2036,1,1144.0,8908.0,3968.0,10352.0,3968.0,,13.0,,,0.07,6450.0,,,,0.2851,13114.0,7200.0,
536,New Mexico Highlands University,Las Vegas,NM,3,33.0,,592.0,599.0,1451.0,6876.0,11532.0,0.2651,0.5241,0.1779,1,1144.0,8908.0,3968.0,10352.0,3968.0,37800,11.0,40503.0,41989.0,0.07,6302.0,,24029.0,44721.61,0.54,10714.0,7064.0,0.5909
537,New Mexico Institute of Mining and Technology,Socorro,NM,3,,0.7969,670.0,700.0,1179.0,3280.0,9911.0,0.3861,0.69,0.1351,1,800.0,4670.0,2300.0,4670.0,2300.0,,,,,,6235.0,,35255.0,,,8863.0,2760.0,
538,New Mexico Institute of Mining and Technology,Socorro,NM,3,,0.6256,670.0,680.0,1182.0,3643.0,10463.0,0.4455,0.68,0.1617,1,800.0,4866.0,3710.0,4866.0,3710.0,,,,,,6554.0,,33500.0,52104.89,,10107.0,3207.0,
539,New Mexico Institute of Mining and Technology,Socorro,NM,3,,0.6079,670.0,670.0,1310.0,3971.0,11405.0,0.5428,0.68,0.2237,1,1000.0,5090.0,2798.0,5090.0,2798.0,,,,,,6606.0,,35000.0,,,19343.0,6634.0,
540,New Mexico Institute of Mining and Technology,Socorro,NM,3,,0.6079,670.0,670.0,1138.0,4104.0,11761.0,0.4405,0.727,0.1586,1,1000.0,5300.0,3108.0,5300.0,3108.0,54400,,,,,6896.0,,35248.5,,,5307.0,1993.0,
541,New Mexico Institute of Mining and Technology,Socorro,NM,3,,0.3541,660.0,680.0,1173.0,4354.0,12544.0,0.4803,0.6875,0.1541,1,1000.0,5460.0,3420.0,5460.0,3420.0,,10.0,,,,6962.0,,39680.0,,,10662.0,3772.0,
542,New Mexico Institute of Mining and Technology,Socorro,NM,3,,0.7933,650.0,680.0,1151.0,4607.0,13568.0,0.4698,0.7133,0.2114,1,1000.0,5702.0,3762.0,5702.0,3762.0,60400,11.0,,,,7066.0,,43695.0,,0.2813,10545.0,4116.0,
543,New Mexico Institute of Mining and Technology,Socorro,NM,3,,0.3192,690.0,680.0,1262.0,4941.0,14619.0,0.4723,0.7333,0.1791,1,1000.0,5874.0,4000.0,5874.0,4000.0,,12.0,,,,7007.0,,38911.0,,0.2958,9918.0,4203.0,
544,New Mexico Institute of Mining and Technology,Socorro,NM,3,,0.7042,660.0,680.0,1303.0,5301.0,15753.0,0.4621,0.7057,0.2238,1,1008.0,6108.0,4670.0,6896.0,4670.0,58100,13.0,,,,7038.0,,42094.0,,0.3011,10610.0,4484.0,
